filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,419,0.5,0.5,10,1.061457872390747,13238,495,213,410,0.0766548092348469
BENIGN,419,0.7,0.5,10,1.1654233932495117,13269,495,180,410,0.0744925716677129
BENIGN,419,0.1,0.9,10,0.9947299957275391,13370,495,90,410,0.0674478621747925
BENIGN,419,0.5,0.9,10,1.0435941219329834,13242,495,207,410,0.07637581083908768
BENIGN,419,0.7,0.9,10,1.0849065780639648,13283,495,166,410,0.07351607728255563
BENIGN,419,0.1,0.1,50,3.645204544067383,13383,495,129,410,0.06654111738857502
BENIGN,419,0.5,0.1,50,4.018064975738525,13390,495,68,410,0.06605287019599637
BENIGN,419,0.7,0.1,50,4.172025680541992,13230,495,221,410,0.07721280602636535
BENIGN,419,0.1,0.5,50,3.730952262878418,13378,495,81,410,0.06688986538327404
BENIGN,419,0.5,0.5,50,3.6344313621520996,13238,495,213,410,0.0766548092348469
BENIGN,419,0.7,0.5,50,3.9039254188537598,13269,495,180,410,0.0744925716677129
BENIGN,419,0.1,0.9,50,3.7982242107391357,13375,495,86,410,0.06709911418009347
BENIGN,419,0.5,0.9,50,3.8168838024139404,13243,495,206,410,0.07630606124014787
BENIGN,419,0.7,0.9,50,3.9035890102386475,13283,495,166,410,0.07351607728255563
BENIGN,419,0.1,0.1,100,4.384737730026245,13383,495,129,410,0.06654111738857502
BENIGN,419,0.5,0.1,100,4.804118871688843,13390,495,68,410,0.06605287019599637
BENIGN,419,0.7,0.1,100,4.901212453842163,13230,495,221,410,0.07721280602636535
BENIGN,419,0.1,0.5,100,4.57419753074646,13378,495,81,410,0.06688986538327404
BENIGN,419,0.5,0.5,100,4.632969617843628,13238,495,213,410,0.0766548092348469
BENIGN,419,0.7,0.5,100,4.698164701461792,13269,495,180,410,0.0744925716677129
BENIGN,419,0.1,0.9,100,4.452074289321899,13375,495,86,410,0.06709911418009347
BENIGN,419,0.5,0.9,100,4.879131555557251,13243,495,206,410,0.07630606124014787
BENIGN,419,0.7,0.9,100,4.920359134674072,13283,495,166,410,0.07351607728255563
BENIGN,419,0.1,0.1,150,6.603374004364014,13383,495,129,410,0.06654111738857502
BENIGN,419,0.5,0.1,150,7.11519718170166,13390,495,68,410,0.06605287019599637
BENIGN,419,0.7,0.1,150,7.125218152999878,13230,495,221,410,0.07721280602636535
BENIGN,419,0.1,0.5,150,6.560879230499268,13378,495,81,410,0.06688986538327404
BENIGN,419,0.5,0.5,150,7.040716648101807,13238,495,213,410,0.0766548092348469
BENIGN,419,0.7,0.5,150,7.023571729660034,13269,495,180,410,0.0744925716677129
BENIGN,419,0.1,0.9,150,6.605172872543335,13375,495,86,410,0.06709911418009347
BENIGN,419,0.5,0.9,150,6.6614885330200195,13243,495,206,410,0.07630606124014787
BENIGN,419,0.7,0.9,150,7.079172849655151,13283,495,166,410,0.07351607728255563
BENIGN,419,0.1,0.1,200,7.660524368286133,13383,495,129,410,0.06654111738857502
BENIGN,419,0.5,0.1,200,8.340242624282837,13390,495,68,410,0.06605287019599637
BENIGN,419,0.7,0.1,200,8.368820428848267,13230,495,221,410,0.07721280602636535
BENIGN,419,0.1,0.5,200,7.621062994003296,13378,495,81,410,0.06688986538327404
BENIGN,419,0.5,0.5,200,8.164014339447021,13238,495,213,410,0.0766548092348469
BENIGN,419,0.7,0.5,200,8.122539043426514,13269,495,180,410,0.0744925716677129
BENIGN,419,0.1,0.9,200,7.653992652893066,13375,495,86,410,0.06709911418009347
BENIGN,419,0.5,0.9,200,7.943727731704712,13243,495,206,410,0.07630606124014787
BENIGN,419,0.7,0.9,200,8.369916677474976,13283,495,166,410,0.07351607728255563
BENIGN,844,0.1,0.1,10,1.0200634002685547,12822,493,457,580,0.10567064239380623
BENIGN,844,0.5,0.1,10,1.0777554512023926,13049,493,226,580,0.08983748343447025
BENIGN,844,0.7,0.1,10,1.1817221641540527,13044,493,231,580,0.09018623142916929
BENIGN,844,0.1,0.5,10,0.9922807216644287,12902,493,374,580,0.10009067447862174
BENIGN,844,0.5,0.5,10,1.0482032299041748,13031,493,244,580,0.09109297621538676
BENIGN,844,0.7,0.5,10,1.0665042400360107,13003,493,272,580,0.09304596498570133
BENIGN,844,0.1,0.9,10,1.0036358833312988,13013,493,262,580,0.09234846899630327
BENIGN,844,0.5,0.9,10,1.0661718845367432,12892,493,383,580,0.10078817046801981
BENIGN,844,0.7,0.9,10,1.0549652576446533,12790,493,485,580,0.10790262955988003
BENIGN,844,0.1,0.1,50,3.6021838188171387,12822,493,457,580,0.10567064239380623
BENIGN,844,0.5,0.1,50,3.65541672706604,13049,493,226,580,0.08983748343447025
BENIGN,844,0.7,0.1,50,4.063800811767578,13044,493,231,580,0.09018623142916929
BENIGN,844,0.1,0.5,50,3.817040205001831,12902,493,374,580,0.10009067447862174
BENIGN,844,0.5,0.5,50,3.831634759902954,13030,493,245,580,0.09116272581432656
BENIGN,844,0.7,0.5,50,3.985384941101074,13001,493,274,580,0.09318546418358094
BENIGN,844,0.1,0.9,50,3.58048152923584,13011,493,264,580,0.09248796819418288
BENIGN,844,0.5,0.9,50,3.7551357746124268,12891,493,384,580,0.10085792006695961
BENIGN,844,0.7,0.9,50,3.7966630458831787,12790,493,485,580,0.10790262955988003
BENIGN,844,0.1,0.1,100,4.356183767318726,12822,493,457,580,0.10567064239380623
BENIGN,844,0.5,0.1,100,4.649508476257324,13049,493,226,580,0.08983748343447025
BENIGN,844,0.7,0.1,100,4.911784648895264,13044,493,231,580,0.09018623142916929
BENIGN,844,0.1,0.5,100,4.519062042236328,12902,493,374,580,0.10009067447862174
BENIGN,844,0.5,0.5,100,4.714244365692139,13030,493,245,580,0.09116272581432656
BENIGN,844,0.7,0.5,100,4.703816652297974,13001,493,274,580,0.09318546418358094
BENIGN,844,0.1,0.9,100,4.481319189071655,13011,493,264,580,0.09248796819418288
BENIGN,844,0.5,0.9,100,4.71402907371521,12891,493,384,580,0.10085792006695961
BENIGN,844,0.7,0.9,100,4.729305267333984,12790,493,485,580,0.10790262955988003
BENIGN,844,0.1,0.1,150,6.619282960891724,12822,493,457,580,0.10567064239380623
BENIGN,844,0.5,0.1,150,6.647718667984009,13049,493,226,580,0.08983748343447025
BENIGN,844,0.7,0.1,150,7.158707141876221,13044,493,231,580,0.09018623142916929
BENIGN,844,0.1,0.5,150,6.4825239181518555,12902,493,374,580,0.10009067447862174
BENIGN,844,0.5,0.5,150,6.799047470092773,13030,493,245,580,0.09116272581432656
BENIGN,844,0.7,0.5,150,6.9407734870910645,13001,493,274,580,0.09318546418358094
BENIGN,844,0.1,0.9,150,6.611987829208374,13011,493,264,580,0.09248796819418288
BENIGN,844,0.5,0.9,150,6.848060369491577,12891,493,384,580,0.10085792006695961
BENIGN,844,0.7,0.9,150,6.936985492706299,12790,493,485,580,0.10790262955988003
BENIGN,844,0.1,0.1,200,7.628567934036255,12822,493,457,580,0.10567064239380623
BENIGN,844,0.5,0.1,200,8.028818130493164,13049,493,226,580,0.08983748343447025
BENIGN,844,0.7,0.1,200,8.219100713729858,13044,493,231,580,0.09018623142916929
BENIGN,844,0.1,0.5,200,7.7361674308776855,12902,493,374,580,0.10009067447862174
BENIGN,844,0.5,0.5,200,8.256426572799683,13030,493,245,580,0.09116272581432656
BENIGN,844,0.7,0.5,200,7.94853663444519,13001,493,274,580,0.09318546418358094
BENIGN,844,0.1,0.9,200,7.5930335521698,13011,493,264,580,0.09248796819418288
BENIGN,844,0.5,0.9,200,7.99152398109436,12891,493,384,580,0.10085792006695961
BENIGN,844,0.7,0.9,200,7.923187494277954,12790,493,485,580,0.10790262955988003
BENIGN,918,0.1,0.1,10,0.9927175045013428,12874,553,425,550,0.10204366324893632
BENIGN,918,0.5,0.1,10,1.1962974071502686,12983,553,296,550,0.09444095696449746
BENIGN,918,0.7,0.1,10,1.1257119178771973,12987,553,298,550,0.09416195856873823
BENIGN,918,0.1,0.5,10,1.0060155391693115,12895,553,371,550,0.10057892167120039
BENIGN,918,0.5,0.5,10,1.0379059314727783,12992,553,284,550,0.0938132105740392
BENIGN,918,0.7,0.5,10,1.056854009628296,12984,553,297,550,0.09437120736555765
BENIGN,918,0.1,0.9,10,0.9963374137878418,12915,553,349,550,0.09918392969240426
BENIGN,918,0.5,0.9,10,1.0556278228759766,12980,553,305,550,0.09465020576131687
BENIGN,918,0.7,0.9,10,1.0637454986572266,12982,553,295,550,0.09451070656343726
BENIGN,918,0.1,0.1,50,3.765509605407715,12874,553,433,550,0.10204366324893632
BENIGN,918,0.5,0.1,50,4.035207271575928,12984,553,295,550,0.09437120736555765
BENIGN,918,0.7,0.1,50,3.944448232650757,12987,553,298,550,0.09416195856873823
BENIGN,918,0.1,0.5,50,3.878647565841675,12895,553,390,550,0.10057892167120039
BENIGN,918,0.5,0.5,50,3.6420068740844727,12992,553,286,550,0.0938132105740392
BENIGN,918,0.7,0.5,50,3.8435771465301514,12984,553,297,550,0.09437120736555765
BENIGN,918,0.1,0.9,50,3.6347594261169434,12914,553,360,550,0.09925367929134407
BENIGN,918,0.5,0.9,50,3.9579389095306396,12980,553,306,550,0.09465020576131687
BENIGN,918,0.7,0.9,50,3.752974033355713,12983,553,295,550,0.09444095696449746
BENIGN,918,0.1,0.1,100,4.529021739959717,12874,553,433,550,0.10204366324893632
BENIGN,918,0.5,0.1,100,4.717615604400635,12984,553,295,550,0.09437120736555765
BENIGN,918,0.7,0.1,100,4.987183332443237,12987,553,298,550,0.09416195856873823
BENIGN,918,0.1,0.5,100,4.44789719581604,12895,553,396,550,0.10057892167120039
BENIGN,918,0.5,0.5,100,4.819384336471558,12992,553,286,550,0.0938132105740392
BENIGN,918,0.7,0.5,100,4.770025014877319,12984,553,297,550,0.09437120736555765
BENIGN,918,0.1,0.9,100,4.547623872756958,12914,553,363,550,0.09925367929134407
BENIGN,918,0.5,0.9,100,4.707592010498047,12980,553,306,550,0.09465020576131687
BENIGN,918,0.7,0.9,100,4.775421619415283,12983,553,295,550,0.09444095696449746
BENIGN,918,0.1,0.1,150,6.55186653137207,12874,553,434,550,0.10204366324893632
BENIGN,918,0.5,0.1,150,7.193716526031494,12984,553,295,550,0.09437120736555765
BENIGN,918,0.7,0.1,150,7.230034112930298,12987,553,298,550,0.09416195856873823
BENIGN,918,0.1,0.5,150,6.698245286941528,12895,553,399,550,0.10057892167120039
BENIGN,918,0.5,0.5,150,6.824906826019287,12992,553,286,550,0.0938132105740392
BENIGN,918,0.7,0.5,150,7.128251314163208,12984,553,297,550,0.09437120736555765
BENIGN,918,0.1,0.9,150,6.706464767456055,12913,553,365,550,0.09932342889028388
BENIGN,918,0.5,0.9,150,6.984411954879761,12980,553,306,550,0.09465020576131687
BENIGN,918,0.7,0.9,150,7.021186590194702,12983,553,295,550,0.09444095696449746
BENIGN,918,0.1,0.1,200,7.397075653076172,12874,553,434,550,0.10204366324893632
BENIGN,918,0.5,0.1,200,8.410348176956177,12984,553,295,550,0.09437120736555765
BENIGN,918,0.7,0.1,200,8.378492593765259,12987,553,298,550,0.09416195856873823
BENIGN,918,0.1,0.5,200,7.739093780517578,12895,553,399,550,0.10057892167120039
BENIGN,918,0.5,0.5,200,7.975514650344849,12992,553,286,550,0.0938132105740392
BENIGN,918,0.7,0.5,200,8.276268005371094,12984,553,297,550,0.09437120736555765
BENIGN,918,0.1,0.9,200,7.869170188903809,12912,553,367,550,0.09939317848922369
