filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,123,0.1,0.9,50,3.8046655654907227,1818,95,67,42,0.0887218045112782
BENIGN,123,0.5,0.9,50,3.9540481567382812,1751,95,115,42,0.12230576441102757
BENIGN,123,0.7,0.9,50,4.071020603179932,1746,95,120,42,0.12481203007518797
BENIGN,123,0.1,0.1,100,4.739911794662476,1818,95,56,42,0.0887218045112782
BENIGN,123,0.5,0.1,100,4.97709846496582,1821,95,58,42,0.08721804511278196
BENIGN,123,0.7,0.1,100,5.212637901306152,1815,95,51,42,0.09022556390977443
BENIGN,123,0.1,0.5,100,4.82028865814209,1815,95,65,42,0.09022556390977443
BENIGN,123,0.5,0.5,100,4.974789619445801,1791,95,75,42,0.10225563909774436
BENIGN,123,0.7,0.5,100,5.328001260757446,1781,95,85,42,0.10726817042606517
BENIGN,123,0.1,0.9,100,4.7451887130737305,1818,95,67,42,0.0887218045112782
BENIGN,123,0.5,0.9,100,4.876145124435425,1751,95,115,42,0.12230576441102757
BENIGN,123,0.7,0.9,100,5.002213478088379,1746,95,120,42,0.12481203007518797
BENIGN,123,0.1,0.1,150,6.729822635650635,1818,95,56,42,0.0887218045112782
BENIGN,123,0.5,0.1,150,7.292040109634399,1821,95,58,42,0.08721804511278196
BENIGN,123,0.7,0.1,150,7.224690914154053,1815,95,51,42,0.09022556390977443
BENIGN,123,0.1,0.5,150,6.770378589630127,1815,95,65,42,0.09022556390977443
BENIGN,123,0.5,0.5,150,7.142532825469971,1791,95,75,42,0.10225563909774436
BENIGN,123,0.7,0.5,150,7.1679511070251465,1781,95,85,42,0.10726817042606517
BENIGN,123,0.1,0.9,150,6.517547845840454,1818,95,67,42,0.0887218045112782
BENIGN,123,0.5,0.9,150,7.264196157455444,1751,95,115,42,0.12230576441102757
BENIGN,123,0.7,0.9,150,7.197142601013184,1746,95,120,42,0.12481203007518797
BENIGN,123,0.1,0.1,200,8.099175930023193,1818,95,56,42,0.0887218045112782
BENIGN,123,0.5,0.1,200,8.325631141662598,1821,95,58,42,0.08721804511278196
BENIGN,123,0.7,0.1,200,8.867141008377075,1815,95,51,42,0.09022556390977443
BENIGN,123,0.1,0.5,200,7.915807723999023,1815,95,65,42,0.09022556390977443
BENIGN,123,0.5,0.5,200,8.422698259353638,1791,95,75,42,0.10225563909774436
BENIGN,123,0.7,0.5,200,8.368508577346802,1781,95,85,42,0.10726817042606517
BENIGN,123,0.1,0.9,200,8.04366660118103,1818,95,67,42,0.0887218045112782
BENIGN,123,0.5,0.9,200,8.133286952972412,1751,95,115,42,0.12230576441102757
BENIGN,123,0.7,0.9,200,8.560182332992554,1746,95,120,42,0.12481203007518797
