filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,65536,0.3,0.6375393867492676,2878,170,398,75,0.14852071005917158
BENIGN,65536,0.5,0.6575412750244141,2877,170,399,75,0.14881656804733728
BENIGN,65536,0.7,0.6686606407165527,2875,170,401,75,0.14940828402366865
BENIGN,65536,0.9,0.6785695552825928,2874,170,402,75,0.14970414201183432
BENIGN,815149,0.1,0.6176252365112305,3007,128,131,138,0.11035502958579882
BENIGN,815149,0.3,0.6316924095153809,3007,128,131,138,0.11035502958579882
BENIGN,815149,0.5,0.6718406677246094,3007,128,131,138,0.11035502958579882
BENIGN,815149,0.7,0.6904785633087158,3007,128,131,138,0.11035502958579882
BENIGN,815149,0.9,0.692439079284668,3007,128,131,138,0.11035502958579882
DrDoS_DNS,0,0.1,0.8665890693664551,80144,341135,250558,4462380,0.9841956283984901
DrDoS_DNS,0,0.3,0.8846700191497803,85746,341135,232782,4462380,0.9830909157598439
DrDoS_DNS,0,0.5,0.9032166004180908,86213,341135,231218,4462380,0.9829988235066758
DrDoS_DNS,0,0.7,0.9192159175872803,86501,341135,228588,4462380,0.9829420299972274
DrDoS_DNS,0,0.9,0.9215514659881592,86802,341135,227980,4462380,0.9828826728918664
DrDoS_DNS,42,0.1,0.9691741466522217,646844,140,3691093,732958,0.8724425665775718
DrDoS_DNS,42,0.3,1.0080690383911133,652428,140,3685509,732958,0.8713414035332662
DrDoS_DNS,42,0.5,1.0330958366394043,654109,140,3683828,732958,0.8710099108617981
DrDoS_DNS,42,0.7,1.0521981716156006,654118,140,3683819,732958,0.8710081360646279
DrDoS_DNS,42,0.9,1.0533344745635986,654146,140,3683791,732958,0.8710026144734315
DrDoS_DNS,123,0.1,0.9062190055847168,177438,776013,555976,3976672,0.9650092821892005
DrDoS_DNS,123,0.3,0.9219260215759277,177862,776013,555976,3976672,0.9649256695225125
DrDoS_DNS,123,0.5,0.9476168155670166,177922,776013,556121,3976672,0.9649138375413774
DrDoS_DNS,123,0.7,0.9723184108734131,177924,776013,556159,3976672,0.9649134431420062
DrDoS_DNS,123,0.9,0.9693312644958496,177933,776013,556371,3976672,0.964911668344836
DrDoS_DNS,222,0.1,0.8561441898345947,100950,132,647359,4322587,0.9800926917402123
DrDoS_DNS,222,0.3,0.8938274383544922,101754,132,646555,4322587,0.9799341431930021
DrDoS_DNS,222,0.5,0.9087960720062256,101952,132,646357,4322587,0.9798950976552563
DrDoS_DNS,222,0.7,0.9153940677642822,102077,132,646232,4322587,0.9798704476945582
DrDoS_DNS,222,0.9,0.9073939323425293,102139,132,646170,4322587,0.979858221314052
DrDoS_DNS,419,0.1,0.8585634231567383,127475,112332,429424,4492265,0.9748619700800749
DrDoS_DNS,419,0.3,0.8838696479797363,132036,112332,421933,4492265,0.9739625423141225
DrDoS_DNS,419,0.5,0.9121830463409424,132892,112332,416126,4492265,0.973793739383262
DrDoS_DNS,419,0.7,0.9181859493255615,133166,112332,415245,4492265,0.9737397066694117
DrDoS_DNS,419,0.9,0.924907922744751,133252,112332,414817,4492265,0.9737227474964514
DrDoS_DNS,844,0.1,0.9140603542327881,73184,165,2472241,2525449,0.9855681382101604
DrDoS_DNS,844,0.3,0.9462563991546631,76903,165,2468522,2525449,0.9848347525794705
DrDoS_DNS,844,0.5,0.9681293964385986,77170,165,2468255,2525449,0.9847821002634194
DrDoS_DNS,844,0.7,0.988579511642456,77291,165,2468134,2525449,0.9847582391014635
DrDoS_DNS,844,0.9,0.983759880065918,77383,165,2468042,2525449,0.9847400967303898
DrDoS_DNS,918,0.1,0.9846227169036865,3763370,154,605599,701931,0.2578646192606511
DrDoS_DNS,918,0.3,0.9973115921020508,3764905,154,604058,701931,0.25756191774327836
DrDoS_DNS,918,0.5,1.0170629024505615,3768194,154,600769,701931,0.25691332797738986
DrDoS_DNS,918,0.7,1.037909984588623,3768356,154,600607,701931,0.25688138162832513
DrDoS_DNS,918,0.9,1.0387814044952393,3768576,154,600387,701931,0.2568379976974965
DrDoS_DNS,1344,0.1,0.9896960258483887,74247,2691895,4133975,862656,0.9853585149443838
DrDoS_DNS,1344,0.3,1.0277061462402344,74205,2691895,4134014,862656,0.9853667973311784
DrDoS_DNS,1344,0.5,1.0467658042907715,74187,2691895,4134032,862656,0.9853703469255188
DrDoS_DNS,1344,0.7,1.065354824066162,74185,2691895,4134035,862656,0.98537074132489
DrDoS_DNS,1344,0.9,1.0622532367706299,74184,2691895,4134037,862656,0.9853709385245756
DrDoS_DNS,65536,0.1,0.9939408302307129,3062788,221760,1664067,133700,0.39601916938703635
DrDoS_DNS,65536,0.3,1.0424659252166748,3068185,221760,1658325,133700,0.394954882683935
DrDoS_DNS,65536,0.5,1.0653865337371826,3069692,221760,1656765,133700,0.39465770275775874
DrDoS_DNS,65536,0.7,1.0978221893310547,3069772,221760,1656583,133700,0.39464192678291193
DrDoS_DNS,65536,0.9,1.0760400295257568,3069838,221760,1656491,133700,0.3946289116036633
DrDoS_DNS,815149,0.1,0.9929535388946533,3432743,415435,1039275,596163,0.32306415970650376
DrDoS_DNS,815149,0.3,1.0130865573883057,3433284,415435,1040443,596163,0.32295747467660235
DrDoS_DNS,815149,0.5,1.0377674102783203,3433278,415435,1040907,596163,0.3229586578747159
DrDoS_DNS,815149,0.7,1.0528347492218018,3433321,415435,1040980,596163,0.32295017828823575
DrDoS_DNS,815149,0.9,1.063551902770996,3433354,415435,1040937,596163,0.32294367069861146
