filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
DrDoS_SNMP,918,0.5,0.6631505489349365,100487,116621,18703,4939324,0.9805252581318535
DrDoS_SNMP,918,0.7,0.6783840656280518,100487,116621,21033,4939324,0.9805252581318535
DrDoS_SNMP,918,0.9,0.6892948150634766,100487,116621,21982,4939324,0.9805252581318535
DrDoS_SNMP,1344,0.1,0.7532303333282471,625,245956,2076052,3083183,0.9998788727530169
DrDoS_SNMP,1344,0.3,0.8814773559570312,625,245956,2076051,3083183,0.9998788727530169
DrDoS_SNMP,1344,0.5,0.8894047737121582,625,245956,2076051,3083183,0.9998788727530169
DrDoS_SNMP,1344,0.7,0.9001116752624512,625,245956,2076051,3083183,0.9998788727530169
DrDoS_SNMP,1344,0.9,0.8210906982421875,625,245956,2076051,3083183,0.9998788727530169
DrDoS_SNMP,65536,0.1,0.8495063781738281,1632,16539,4891980,264762,0.9996837125326777
DrDoS_SNMP,65536,0.3,0.8851318359375,1622,16539,4891436,264762,0.9996856505686295
DrDoS_SNMP,65536,0.5,0.9633011817932129,1624,16539,4889058,264762,0.9996852629614391
DrDoS_SNMP,65536,0.7,0.9990098476409912,1625,16539,4878681,264762,0.9996850691578439
DrDoS_SNMP,65536,0.9,0.9804589748382568,1625,16539,4878666,264762,0.9996850691578439
DrDoS_SNMP,815149,0.1,0.6944675445556641,365,24,1952,5157546,0.9999292616877619
DrDoS_SNMP,815149,0.3,0.6746571063995361,365,24,1952,5157546,0.9999292616877619
DrDoS_SNMP,815149,0.5,0.6956593990325928,365,24,1952,5157546,0.9999292616877619
DrDoS_SNMP,815149,0.7,0.7146577835083008,365,24,1952,5157546,0.9999292616877619
DrDoS_SNMP,815149,0.9,0.8009843826293945,365,24,1952,5157546,0.9999292616877619
