filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,419,0.7,0.9,150,7.079487085342407,1943,83,36,89,0.09669920966992096
BENIGN,419,0.1,0.1,200,8.573217391967773,1966,83,27,89,0.08600650860065086
BENIGN,419,0.5,0.1,200,9.006219625473022,1971,83,8,89,0.08368200836820083
BENIGN,419,0.7,0.1,200,9.293395757675171,1909,83,70,89,0.11250581125058112
BENIGN,419,0.1,0.5,200,8.252115488052368,1967,83,15,89,0.08554160855416086
BENIGN,419,0.5,0.5,200,8.803513288497925,1935,83,44,89,0.100418410041841
BENIGN,419,0.7,0.5,200,8.626026391983032,1934,83,45,89,0.10088331008833101
BENIGN,419,0.1,0.9,200,8.820304155349731,1965,83,17,89,0.08647140864714087
BENIGN,419,0.5,0.9,200,8.208862781524658,1935,83,44,89,0.100418410041841
BENIGN,419,0.7,0.9,200,8.906527996063232,1943,83,36,89,0.09669920966992096
BENIGN,844,0.1,0.1,10,1.1036906242370605,1920,80,78,74,0.10739191073919108
BENIGN,844,0.5,0.1,10,1.2368628978729248,1966,80,32,74,0.08600650860065086
BENIGN,844,0.7,0.1,10,1.363713026046753,1964,80,34,74,0.08693630869363086
BENIGN,844,0.1,0.5,10,1.1382606029510498,1929,80,69,74,0.10320781032078104
BENIGN,844,0.5,0.5,10,1.2078824043273926,1964,80,34,74,0.08693630869363086
BENIGN,844,0.7,0.5,10,1.2143964767456055,1963,80,35,74,0.08740120874012088
BENIGN,844,0.1,0.9,10,1.1492063999176025,1962,80,36,74,0.08786610878661087
BENIGN,844,0.5,0.9,10,1.1851708889007568,1957,80,41,74,0.0901906090190609
BENIGN,844,0.7,0.9,10,1.225304365158081,1944,80,54,74,0.09623430962343096
BENIGN,844,0.1,0.1,50,3.9238572120666504,1920,80,78,74,0.10739191073919108
BENIGN,844,0.5,0.1,50,4.349835157394409,1966,80,32,74,0.08600650860065086
BENIGN,844,0.7,0.1,50,4.424944639205933,1964,80,34,74,0.08693630869363086
BENIGN,844,0.1,0.5,50,4.059333562850952,1929,80,69,74,0.10320781032078104
BENIGN,844,0.5,0.5,50,4.306728839874268,1964,80,34,74,0.08693630869363086
BENIGN,844,0.7,0.5,50,4.292409420013428,1963,80,35,74,0.08740120874012088
BENIGN,844,0.1,0.9,50,3.923696279525757,1962,80,36,74,0.08786610878661087
BENIGN,844,0.5,0.9,50,4.268195867538452,1957,80,41,74,0.0901906090190609
BENIGN,844,0.7,0.9,50,4.169747591018677,1944,80,54,74,0.09623430962343096
BENIGN,844,0.1,0.1,100,5.241840600967407,1920,80,78,74,0.10739191073919108
BENIGN,844,0.5,0.1,100,5.161318302154541,1966,80,32,74,0.08600650860065086
BENIGN,844,0.7,0.1,100,5.698464632034302,1964,80,34,74,0.08693630869363086
BENIGN,844,0.1,0.5,100,5.201802492141724,1929,80,69,74,0.10320781032078104
BENIGN,844,0.5,0.5,100,5.421010494232178,1964,80,34,74,0.08693630869363086
BENIGN,844,0.7,0.5,100,5.054811000823975,1963,80,35,74,0.08740120874012088
BENIGN,844,0.1,0.9,100,5.037951946258545,1962,80,36,74,0.08786610878661087
BENIGN,844,0.5,0.9,100,5.153547525405884,1957,80,41,74,0.0901906090190609
BENIGN,844,0.7,0.9,100,5.219233274459839,1944,80,54,74,0.09623430962343096
BENIGN,844,0.1,0.1,150,6.750861644744873,1920,80,78,74,0.10739191073919108
BENIGN,844,0.5,0.1,150,7.496572732925415,1966,80,32,74,0.08600650860065086
