filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,123,0.7,0.1,50,1.3224501609802246,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.5,50,1.101508378982544,299,0,253,210,0.6076115485564304
BENIGN,123,0.5,0.5,50,1.1823680400848389,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.5,50,1.3142457008361816,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.9,50,1.1111323833465576,299,0,253,210,0.6076115485564304
BENIGN,123,0.5,0.9,50,1.1742889881134033,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.9,50,1.2788786888122559,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.1,100,1.7571253776550293,298,0,254,210,0.6089238845144357
BENIGN,123,0.5,0.1,100,2.0037972927093506,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.1,100,2.0426130294799805,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.5,100,1.7516615390777588,299,0,253,210,0.6076115485564304
BENIGN,123,0.5,0.5,100,1.8693561553955078,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.5,100,2.043067455291748,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.9,100,1.746370553970337,299,0,253,210,0.6076115485564304
BENIGN,123,0.5,0.9,100,1.85567045211792,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.9,100,1.9951889514923096,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.1,150,2.409923791885376,298,0,254,210,0.6089238845144357
BENIGN,123,0.5,0.1,150,2.776884078979492,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.1,150,2.8943259716033936,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.5,150,2.4229865074157715,299,0,253,210,0.6076115485564304
BENIGN,123,0.5,0.5,150,2.5868959426879883,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.5,150,2.877199649810791,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.9,150,2.4113235473632812,299,0,253,210,0.6076115485564304
BENIGN,123,0.5,0.9,150,2.608893871307373,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.9,150,2.8450002670288086,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.1,200,3.1633307933807373,298,0,254,210,0.6089238845144357
BENIGN,123,0.5,0.1,200,3.5723185539245605,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.1,200,3.7104177474975586,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.5,200,3.1419761180877686,299,0,253,210,0.6076115485564304
BENIGN,123,0.5,0.5,200,3.410857677459717,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.5,200,3.711773157119751,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.9,200,3.1435322761535645,299,0,253,210,0.6076115485564304
