filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,42,0.1,0.5,200,3.9160568714141846,1641,5,892,847,0.5144970414201183
BENIGN,42,0.5,0.5,200,4.153649091720581,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.5,200,4.482835054397583,1641,5,892,847,0.5144970414201183
BENIGN,42,0.1,0.9,200,3.8690080642700195,1641,5,892,847,0.5144970414201183
BENIGN,42,0.5,0.9,200,4.143945693969727,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.9,200,4.276559591293335,1641,5,892,847,0.5144970414201183
BENIGN,123,0.1,0.1,10,0.6521892547607422,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.1,10,0.7838678359985352,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.7,0.1,10,0.7948894500732422,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.5,10,0.6520917415618896,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.5,10,0.7118964195251465,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.5,10,0.7914113998413086,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.9,10,0.6509518623352051,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.9,10,0.7065343856811523,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.9,10,0.7624247074127197,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.1,0.1,50,1.2894313335418701,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.1,50,1.4744336605072021,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.7,0.1,50,1.4770114421844482,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.5,50,1.2681832313537598,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.5,50,1.3667078018188477,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.5,50,1.4867279529571533,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.9,50,1.280876636505127,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.9,50,1.3603651523590088,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.9,50,1.4655537605285645,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.1,0.1,100,2.0870847702026367,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.1,100,2.3308401107788086,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.7,0.1,100,2.3809099197387695,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.5,100,2.0723321437835693,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.5,100,2.1934354305267334,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.5,100,2.3818089962005615,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.9,100,2.1053903102874756,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.9,100,2.1945040225982666,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.9,100,2.3226478099823,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.1,0.1,150,3.0012426376342773,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.1,150,3.3451194763183594,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.7,0.1,150,3.4781880378723145,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.5,150,2.975966691970825,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.5,150,3.1813652515411377,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.5,150,3.6961002349853516,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.9,150,3.335373878479004,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.9,150,3.499769449234009,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.9,150,3.7240426540374756,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.1,0.1,200,3.9595048427581787,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.1,200,4.373501777648926,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.7,0.1,200,4.505015850067139,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.5,200,3.928231954574585,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.5,200,4.136317014694214,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.5,200,4.484951972961426,1275,9,1000,1105,0.6227810650887574
BENIGN,123,0.1,0.9,200,3.8671233654022217,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.5,0.9,200,3.9843080043792725,1274,9,1001,1105,0.6230769230769231
BENIGN,123,0.7,0.9,200,4.283233642578125,1274,9,1001,1105,0.6230769230769231
BENIGN,222,0.1,0.1,10,0.6655662059783936,1964,9,577,839,0.41893491124260357
BENIGN,222,0.5,0.1,10,0.786916971206665,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.1,10,0.7850711345672607,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.5,10,0.6514184474945068,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.5,10,0.729809045791626,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.5,10,0.7876980304718018,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.9,10,0.6566717624664307,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.9,10,0.7037603855133057,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.9,10,0.7287330627441406,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.1,50,1.279841661453247,1964,9,577,839,0.41893491124260357
BENIGN,222,0.5,0.1,50,1.4592652320861816,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.1,50,1.4935832023620605,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.5,50,1.2686738967895508,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.5,50,1.3780829906463623,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.5,50,1.492304801940918,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.9,50,1.2579307556152344,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.9,50,1.3697474002838135,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.9,50,1.4093260765075684,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.1,100,2.0659070014953613,1964,9,577,839,0.41893491124260357
BENIGN,222,0.5,0.1,100,2.3149096965789795,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.1,100,2.34833025932312,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.5,100,2.0550196170806885,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.5,100,2.2170677185058594,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.5,100,2.3594067096710205,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.9,100,2.052436113357544,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.9,100,2.1883387565612793,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.9,100,2.274705171585083,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.1,150,2.9592461585998535,1964,9,577,839,0.41893491124260357
BENIGN,222,0.5,0.1,150,3.3442869186401367,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.1,150,3.4253885746002197,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.5,150,2.9680182933807373,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.5,150,3.1854918003082275,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.5,150,3.3978185653686523,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.9,150,2.9448468685150146,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.9,150,3.1240055561065674,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.9,150,3.2897629737854004,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.1,200,3.840085744857788,1964,9,577,839,0.41893491124260357
BENIGN,222,0.5,0.1,200,4.305828332901001,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.1,200,4.449536323547363,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.5,200,3.8472256660461426,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.5,200,4.140387535095215,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.5,200,4.40549898147583,1966,9,575,839,0.41834319526627217
BENIGN,222,0.1,0.9,200,3.8552441596984863,1965,9,576,839,0.41863905325443784
BENIGN,222,0.5,0.9,200,4.040431499481201,1966,9,575,839,0.41834319526627217
BENIGN,222,0.7,0.9,200,4.277668237686157,1966,9,575,839,0.41834319526627217
BENIGN,419,0.1,0.1,10,0.6501612663269043,2199,0,353,828,0.34940828402366864
BENIGN,419,0.5,0.1,10,0.7700347900390625,2171,0,381,828,0.3576923076923077
BENIGN,419,0.7,0.1,10,0.790151834487915,2149,0,403,828,0.3642011834319527
BENIGN,419,0.1,0.5,10,0.6447794437408447,2195,0,357,828,0.3505917159763314
BENIGN,419,0.5,0.5,10,0.7022254467010498,2175,0,377,828,0.35650887573964496
BENIGN,419,0.7,0.5,10,0.7822465896606445,2141,0,411,828,0.3665680473372781
BENIGN,419,0.1,0.9,10,0.6604723930358887,2194,0,358,828,0.35088757396449705
BENIGN,419,0.5,0.9,10,0.6945972442626953,2180,0,372,828,0.35502958579881655
BENIGN,419,0.7,0.9,10,0.7844641208648682,2147,0,405,828,0.364792899408284
BENIGN,419,0.1,0.1,50,1.2862834930419922,2199,0,353,828,0.34940828402366864
BENIGN,419,0.5,0.1,50,1.4676337242126465,2171,0,381,828,0.3576923076923077
BENIGN,419,0.7,0.1,50,1.4869930744171143,2149,0,403,828,0.3642011834319527
BENIGN,419,0.1,0.5,50,1.2888450622558594,2195,0,357,828,0.3505917159763314
BENIGN,419,0.5,0.5,50,1.353567123413086,2175,0,377,828,0.35650887573964496
BENIGN,419,0.7,0.5,50,1.5011720657348633,2141,0,411,828,0.3665680473372781
BENIGN,419,0.1,0.9,50,1.2849583625793457,2194,0,358,828,0.35088757396449705
BENIGN,419,0.5,0.9,50,1.360447883605957,2180,0,372,828,0.35502958579881655
BENIGN,419,0.7,0.9,50,1.4937806129455566,2147,0,405,828,0.364792899408284
BENIGN,419,0.1,0.1,100,2.079503297805786,2199,0,353,828,0.34940828402366864
BENIGN,419,0.5,0.1,100,2.338399887084961,2171,0,381,828,0.3576923076923077
BENIGN,419,0.7,0.1,100,2.404890537261963,2148,0,404,828,0.36449704142011835
BENIGN,419,0.1,0.5,100,2.0884947776794434,2195,0,357,828,0.3505917159763314
BENIGN,419,0.5,0.5,100,2.1803972721099854,2175,0,377,828,0.35650887573964496
BENIGN,419,0.7,0.5,100,2.372070074081421,2141,0,411,828,0.3665680473372781
BENIGN,419,0.1,0.9,100,2.079101324081421,2194,0,358,828,0.35088757396449705
BENIGN,419,0.5,0.9,100,2.175600290298462,2180,0,372,828,0.35502958579881655
BENIGN,419,0.7,0.9,100,2.3819432258605957,2147,0,405,828,0.364792899408284
BENIGN,419,0.1,0.1,150,2.9425506591796875,2199,0,353,828,0.34940828402366864
BENIGN,419,0.5,0.1,150,3.3233747482299805,2171,0,381,828,0.3576923076923077
BENIGN,419,0.7,0.1,150,3.4224793910980225,2149,0,403,828,0.3642011834319527
BENIGN,419,0.1,0.5,150,2.9366295337677,2195,0,357,828,0.3505917159763314
BENIGN,419,0.5,0.5,150,3.1596109867095947,2175,0,377,828,0.35650887573964496
BENIGN,419,0.7,0.5,150,3.435519218444824,2141,0,411,828,0.3665680473372781
BENIGN,419,0.1,0.9,150,3.032118558883667,2194,0,358,828,0.35088757396449705
BENIGN,419,0.5,0.9,150,3.1576263904571533,2180,0,372,828,0.35502958579881655
BENIGN,419,0.7,0.9,150,3.4237358570098877,2147,0,405,828,0.364792899408284
BENIGN,419,0.1,0.1,200,3.8854832649230957,2199,0,353,828,0.34940828402366864
BENIGN,419,0.5,0.1,200,4.3483192920684814,2171,0,381,828,0.3576923076923077
BENIGN,419,0.7,0.1,200,4.432313680648804,2149,0,403,828,0.3642011834319527
BENIGN,419,0.1,0.5,200,3.8958933353424072,2195,0,357,828,0.3505917159763314
BENIGN,419,0.5,0.5,200,4.082854270935059,2175,0,377,828,0.35650887573964496
BENIGN,419,0.7,0.5,200,4.431595325469971,2141,0,411,828,0.3665680473372781
BENIGN,419,0.1,0.9,200,4.1211559772491455,2194,0,358,828,0.35088757396449705
BENIGN,419,0.5,0.9,200,4.163260221481323,2180,0,372,828,0.35502958579881655
BENIGN,419,0.7,0.9,200,4.415611505508423,2147,0,405,828,0.364792899408284
BENIGN,844,0.1,0.1,10,0.634131669998169,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.1,10,0.7707149982452393,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.1,10,0.7620108127593994,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.5,10,0.6386346817016602,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.5,10,0.7039170265197754,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.5,10,0.766632080078125,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.9,10,0.6480135917663574,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.9,10,0.6874477863311768,1701,2,758,921,0.4967455621301775
BENIGN,844,0.7,0.9,10,0.7838990688323975,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.1,50,1.2601118087768555,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.1,50,1.452296257019043,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.1,50,1.4733984470367432,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.5,50,1.2629475593566895,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.5,50,1.363607406616211,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.5,50,1.472367286682129,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.9,50,1.2609834671020508,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.9,50,1.3363187313079834,1701,2,758,921,0.4967455621301775
BENIGN,844,0.7,0.9,50,1.4769883155822754,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.1,100,2.0347487926483154,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.1,100,2.2960641384124756,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.1,100,2.346018075942993,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.5,100,2.028684377670288,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.5,100,2.1976420879364014,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.5,100,2.3507723808288574,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.9,100,2.058464288711548,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.9,100,2.1710281372070312,1701,2,758,921,0.4967455621301775
BENIGN,844,0.7,0.9,100,2.350865602493286,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.1,150,2.9336016178131104,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.1,150,3.293581247329712,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.1,150,3.399346351623535,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.5,150,2.958554744720459,1700,2,759,921,0.4970414201183432
