filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,42,0.5,0.5,200,9.019853591918945,75045,397,4302,18239,0.231993368401662
BENIGN,42,0.7,0.5,200,9.109916687011719,75021,397,4287,18239,0.2322389831549215
BENIGN,42,0.1,0.9,200,8.416732788085938,75179,397,4224,18239,0.23062201936262972
BENIGN,42,0.5,0.9,200,8.737767696380615,75025,397,4359,18239,0.23219804736271157
BENIGN,42,0.7,0.9,200,9.001490116119385,75021,397,4304,18239,0.2322389831549215
BENIGN,123,0.1,0.1,10,1.050175666809082,82362,145,916,14377,0.15711157050166813
BENIGN,123,0.5,0.1,10,1.1125843524932861,82407,145,870,14377,0.15665104283930656
BENIGN,123,0.7,0.1,10,1.1938929557800293,82474,145,803,14377,0.1559653683197904
BENIGN,123,0.1,0.5,10,1.0656049251556396,82497,145,781,14377,0.15572998751458336
BENIGN,123,0.5,0.5,10,1.1265039443969727,82349,145,928,14377,0.15724461182635036
BENIGN,123,0.7,0.5,10,1.136270523071289,82362,145,915,14377,0.15711157050166813
BENIGN,123,0.1,0.9,10,1.0585565567016602,82446,145,832,14377,0.15625191886525985
BENIGN,123,0.5,0.9,10,1.1263880729675293,82327,145,950,14377,0.15746975868350493
BENIGN,123,0.7,0.9,10,1.102616548538208,82336,145,941,14377,0.1573776531510326
BENIGN,123,0.1,0.1,50,4.183448314666748,82362,145,916,14377,0.15711157050166813
BENIGN,123,0.5,0.1,50,3.9035425186157227,82407,145,870,14377,0.15665104283930656
BENIGN,123,0.7,0.1,50,4.131020784378052,82475,145,802,14377,0.15595513437173794
BENIGN,123,0.1,0.5,50,3.689019203186035,82489,145,791,14377,0.15581185909900322
BENIGN,123,0.5,0.5,50,4.107872009277344,82347,145,930,14377,0.15726507972245532
BENIGN,123,0.7,0.5,50,4.086344957351685,82360,145,917,14377,0.1571320383977731
BENIGN,123,0.1,0.9,50,3.760444164276123,82430,145,851,14377,0.1564156620340995
BENIGN,123,0.5,0.9,50,3.8492064476013184,82326,145,954,14377,0.1574799926315574
BENIGN,123,0.7,0.9,50,4.053469657897949,82336,145,944,14377,0.1573776531510326
BENIGN,123,0.1,0.1,100,4.983476400375366,82362,145,916,14377,0.15711157050166813
BENIGN,123,0.5,0.1,100,5.120765924453735,82407,145,870,14377,0.15665104283930656
BENIGN,123,0.7,0.1,100,5.3662331104278564,82474,145,803,14377,0.1559653683197904
BENIGN,123,0.1,0.5,100,4.92911171913147,82489,145,792,14377,0.15581185909900322
BENIGN,123,0.5,0.5,100,5.344023704528809,82346,145,931,14377,0.15727531367050782
BENIGN,123,0.7,0.5,100,5.41564416885376,82359,145,918,14377,0.15714227234582556
BENIGN,123,0.1,0.9,100,5.002154111862183,82429,145,852,14377,0.156425895982152
BENIGN,123,0.5,0.9,100,5.0943686962127686,82326,145,954,14377,0.1574799926315574
BENIGN,123,0.7,0.9,100,5.137378931045532,82336,145,944,14377,0.1573776531510326
BENIGN,123,0.1,0.1,150,6.9400413036346436,82362,145,916,14377,0.15711157050166813
BENIGN,123,0.5,0.1,150,7.298979997634888,82407,145,870,14377,0.15665104283930656
BENIGN,123,0.7,0.1,150,7.6642255783081055,82475,145,802,14377,0.15595513437173794
BENIGN,123,0.1,0.5,150,7.247853755950928,82489,145,792,14377,0.15581185909900322
BENIGN,123,0.5,0.5,150,7.494125127792358,82346,145,931,14377,0.15727531367050782
BENIGN,123,0.7,0.5,150,7.371511459350586,82359,145,918,14377,0.15714227234582556
BENIGN,123,0.1,0.9,150,7.0954859256744385,82428,145,853,14377,0.15643612993020448
BENIGN,123,0.5,0.9,150,7.3574378490448,82326,145,954,14377,0.1574799926315574
BENIGN,123,0.7,0.9,150,7.35719895362854,82336,145,944,14377,0.1573776531510326
BENIGN,123,0.1,0.1,200,8.488813877105713,82362,145,916,14377,0.15711157050166813
BENIGN,123,0.5,0.1,200,8.576992750167847,82408,145,869,14377,0.15664080889125406
BENIGN,123,0.7,0.1,200,9.106585264205933,82475,145,802,14377,0.15595513437173794
BENIGN,123,0.1,0.5,200,8.346320390701294,82489,145,792,14377,0.15581185909900322
BENIGN,123,0.5,0.5,200,8.821705102920532,82346,145,931,14377,0.15727531367050782
BENIGN,123,0.7,0.5,200,8.83260440826416,82359,145,918,14377,0.15714227234582556
BENIGN,123,0.1,0.9,200,8.36571192741394,82428,145,853,14377,0.15643612993020448
BENIGN,123,0.5,0.9,200,8.644148826599121,82326,145,954,14377,0.1574799926315574
BENIGN,123,0.7,0.9,200,8.75542163848877,82336,145,944,14377,0.1573776531510326
BENIGN,222,0.1,0.1,10,1.0855093002319336,79341,121,9391,8934,0.18802832756820925
BENIGN,222,0.5,0.1,10,1.1430494785308838,79433,121,9300,8934,0.18708680434738112
BENIGN,222,0.7,0.1,10,1.2315318584442139,79434,121,9299,8934,0.18707657039932865
BENIGN,222,0.1,0.5,10,1.085510492324829,79359,121,9372,8934,0.18784411650326463
BENIGN,222,0.5,0.5,10,1.1379060745239258,79440,121,9293,8934,0.18701516671101379
BENIGN,222,0.7,0.5,10,1.1357295513153076,79450,121,9283,8934,0.18691282723048896
BENIGN,222,0.1,0.9,10,1.0658941268920898,79325,121,9407,8934,0.18819207073704894
BENIGN,222,0.5,0.9,10,1.1180360317230225,79430,121,9303,8934,0.18711750619153858
BENIGN,222,0.7,0.9,10,1.130615472793579,79451,121,9282,8934,0.1869025932824365
BENIGN,222,0.1,0.1,50,3.786663770675659,79341,121,9391,8934,0.18802832756820925
BENIGN,222,0.5,0.1,50,4.027118682861328,79433,121,9300,8934,0.18708680434738112
BENIGN,222,0.7,0.1,50,4.229743480682373,79434,121,9299,8934,0.18707657039932865
BENIGN,222,0.1,0.5,50,3.9410858154296875,79356,121,9379,8934,0.18787481834742206
BENIGN,222,0.5,0.5,50,3.8961198329925537,79437,121,9296,8934,0.18704586855517122
BENIGN,222,0.7,0.5,50,3.9508371353149414,79448,121,9285,8934,0.18693329512659393
BENIGN,222,0.1,0.9,50,3.90811824798584,79327,121,9408,8934,0.18817160284094397
BENIGN,222,0.5,0.9,50,3.951014518737793,79430,121,9303,8934,0.18711750619153858
BENIGN,222,0.7,0.9,50,3.9589240550994873,79450,121,9283,8934,0.18691282723048896
BENIGN,222,0.1,0.1,100,4.819623947143555,79341,121,9391,8934,0.18802832756820925
BENIGN,222,0.5,0.1,100,4.921427249908447,79433,121,9300,8934,0.18708680434738112
BENIGN,222,0.7,0.1,100,5.470780372619629,79434,121,9299,8934,0.18707657039932865
BENIGN,222,0.1,0.5,100,4.777681589126587,79356,121,9379,8934,0.18787481834742206
BENIGN,222,0.5,0.5,100,4.947221040725708,79437,121,9296,8934,0.18704586855517122
BENIGN,222,0.7,0.5,100,5.1114091873168945,79448,121,9285,8934,0.18693329512659393
BENIGN,222,0.1,0.9,100,4.728473663330078,79327,121,9408,8934,0.18817160284094397
BENIGN,222,0.5,0.9,100,5.000247240066528,79430,121,9303,8934,0.18711750619153858
BENIGN,222,0.7,0.9,100,5.086768865585327,79450,121,9283,8934,0.18691282723048896
BENIGN,222,0.1,0.1,150,7.065979957580566,79341,121,9391,8934,0.18802832756820925
BENIGN,222,0.5,0.1,150,7.336486101150513,79433,121,9300,8934,0.18708680434738112
BENIGN,222,0.7,0.1,150,7.8018505573272705,79434,121,9299,8934,0.18707657039932865
BENIGN,222,0.1,0.5,150,6.720825433731079,79356,121,9379,8934,0.18787481834742206
BENIGN,222,0.5,0.5,150,7.148006916046143,79437,121,9296,8934,0.18704586855517122
BENIGN,222,0.7,0.5,150,7.3406524658203125,79448,121,9285,8934,0.18693329512659393
BENIGN,222,0.1,0.9,150,7.097497463226318,79326,121,9409,8934,0.18818183678899647
BENIGN,222,0.5,0.9,150,7.430756092071533,79430,121,9303,8934,0.18711750619153858
BENIGN,222,0.7,0.9,150,7.503852367401123,79450,121,9283,8934,0.18691282723048896
BENIGN,222,0.1,0.1,200,8.243061780929565,79341,121,9391,8934,0.18802832756820925
BENIGN,222,0.5,0.1,200,8.613178730010986,79433,121,9300,8934,0.18708680434738112
BENIGN,222,0.7,0.1,200,9.019997119903564,79434,121,9299,8934,0.18707657039932865
BENIGN,222,0.1,0.5,200,7.9880969524383545,79356,121,9379,8934,0.18787481834742206
BENIGN,222,0.5,0.5,200,8.688709497451782,79437,121,9296,8934,0.18704586855517122
BENIGN,222,0.7,0.5,200,8.260349750518799,79448,121,9285,8934,0.18693329512659393
BENIGN,222,0.1,0.9,200,8.055214643478394,79327,121,9408,8934,0.18817160284094397
BENIGN,222,0.5,0.9,200,8.433777332305908,79430,121,9303,8934,0.18711750619153858
BENIGN,222,0.7,0.9,200,8.627461671829224,79450,121,9283,8934,0.18691282723048896
BENIGN,419,0.1,0.1,10,1.073232650756836,85667,109,793,11198,0.12328837218822278
BENIGN,419,0.5,0.1,10,1.2080726623535156,85797,109,663,11198,0.12195795894140041
BENIGN,419,0.7,0.1,10,1.1834123134613037,85805,109,654,11198,0.12187608735698058
BENIGN,419,0.1,0.5,10,1.0376605987548828,85681,109,779,11198,0.12314509691548806
BENIGN,419,0.5,0.5,10,1.134404182434082,85808,109,652,11198,0.12184538551282313
BENIGN,419,0.7,0.5,10,1.1462295055389404,85778,109,681,11198,0.12215240395439753
BENIGN,419,0.1,0.9,10,1.0294897556304932,85654,109,806,11198,0.123421413512905
BENIGN,419,0.5,0.9,10,1.1137807369232178,85787,109,673,11198,0.12206029842192521
BENIGN,419,0.7,0.9,10,1.1519486904144287,85824,109,636,11198,0.12168164234398346
BENIGN,419,0.1,0.1,50,3.823869228363037,85670,109,790,11198,0.12325767034406533
BENIGN,419,0.5,0.1,50,4.066112279891968,85798,109,662,11198,0.12194772499334794
BENIGN,419,0.7,0.1,50,4.1368021965026855,85805,109,654,11198,0.12187608735698058
BENIGN,419,0.1,0.5,50,4.045036554336548,85685,109,775,11198,0.12310416112327814
BENIGN,419,0.5,0.5,50,4.007079362869263,85802,109,658,11198,0.12190678920113801
BENIGN,419,0.7,0.5,50,3.994771957397461,85778,109,681,11198,0.12215240395439753
BENIGN,419,0.1,0.9,50,3.856321334838867,85651,109,809,11198,0.12345211535706245
BENIGN,419,0.5,0.9,50,3.970625162124634,85787,109,673,11198,0.12206029842192521
BENIGN,419,0.7,0.9,50,4.04079270362854,85823,109,636,11198,0.12169187629203594
BENIGN,419,0.1,0.1,100,4.850766658782959,85670,109,790,11198,0.12325767034406533
BENIGN,419,0.5,0.1,100,5.035919189453125,85797,109,663,11198,0.12195795894140041
BENIGN,419,0.7,0.1,100,5.044336795806885,85805,109,654,11198,0.12187608735698058
BENIGN,419,0.1,0.5,100,4.713565349578857,85685,109,775,11198,0.12310416112327814
BENIGN,419,0.5,0.5,100,4.900983572006226,85802,109,658,11198,0.12190678920113801
BENIGN,419,0.7,0.5,100,5.101353645324707,85778,109,681,11198,0.12215240395439753
BENIGN,419,0.1,0.9,100,4.6802895069122314,85651,109,809,11198,0.12345211535706245
BENIGN,419,0.5,0.9,100,5.213906764984131,85787,109,673,11198,0.12206029842192521
BENIGN,419,0.7,0.9,100,4.9553587436676025,85823,109,636,11198,0.12169187629203594
BENIGN,419,0.1,0.1,150,7.0798749923706055,85670,109,790,11198,0.12325767034406533
BENIGN,419,0.5,0.1,150,7.476993799209595,85799,109,661,11198,0.12193749104529546
BENIGN,419,0.7,0.1,150,7.518245697021484,85805,109,654,11198,0.12187608735698058
BENIGN,419,0.1,0.5,150,7.014050483703613,85686,109,774,11198,0.12309392717522566
BENIGN,419,0.5,0.5,150,7.2266576290130615,85802,109,658,11198,0.12190678920113801
BENIGN,419,0.7,0.5,150,7.3961546421051025,85778,109,681,11198,0.12215240395439753
BENIGN,419,0.1,0.9,150,6.947294473648071,85651,109,809,11198,0.12345211535706245
BENIGN,419,0.5,0.9,150,7.215358257293701,85787,109,673,11198,0.12206029842192521
BENIGN,419,0.7,0.9,150,7.51610803604126,85823,109,636,11198,0.12169187629203594
BENIGN,419,0.1,0.1,200,8.497947931289673,85670,109,790,11198,0.12325767034406533
BENIGN,419,0.5,0.1,200,8.692638397216797,85796,109,664,11198,0.12196819288945289
BENIGN,419,0.7,0.1,200,8.64613151550293,85805,109,654,11198,0.12187608735698058
BENIGN,419,0.1,0.5,200,8.050063371658325,85686,109,774,11198,0.12309392717522566
BENIGN,419,0.5,0.5,200,8.691209554672241,85802,109,658,11198,0.12190678920113801
