filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,42,0.1,0.1,150,2.510394334793091,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.1,150,2.88008189201355,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.1,150,2.9803333282470703,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.5,150,2.5155811309814453,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.5,150,2.690734624862671,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.5,150,2.9813449382781982,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.9,150,2.518505573272705,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.9,150,2.6993796825408936,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.9,150,2.806865930557251,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.1,200,3.259481191635132,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.1,200,3.7085909843444824,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.1,200,3.828737497329712,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.5,200,3.2573792934417725,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.5,200,3.511362314224243,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.5,200,3.8181798458099365,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.9,200,3.2667787075042725,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.9,200,3.508953094482422,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.9,200,3.588643789291382,493,3,603,405,0.6717709720372836
BENIGN,123,0.1,0.1,10,0.5914895534515381,443,4,583,476,0.7050599201065246
BENIGN,123,0.5,0.1,10,0.7174620628356934,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.1,10,0.7241373062133789,444,4,582,476,0.7043941411451398
BENIGN,123,0.1,0.5,10,0.5947818756103516,442,4,584,476,0.7057256990679095
BENIGN,123,0.5,0.5,10,0.6447954177856445,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.5,10,0.7224056720733643,445,4,581,476,0.703728362183755
BENIGN,123,0.1,0.9,10,0.5905818939208984,441,4,585,476,0.7063914780292943
BENIGN,123,0.5,0.9,10,0.6424920558929443,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.9,10,0.6921043395996094,445,4,581,476,0.703728362183755
BENIGN,123,0.1,0.1,50,1.1032905578613281,443,4,583,476,0.7050599201065246
BENIGN,123,0.5,0.1,50,1.2834761142730713,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.1,50,1.3114700317382812,444,4,582,476,0.7043941411451398
BENIGN,123,0.1,0.5,50,1.0992836952209473,442,4,584,476,0.7057256990679095
BENIGN,123,0.5,0.5,50,1.1738026142120361,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.5,50,1.3055400848388672,445,4,581,476,0.703728362183755
BENIGN,123,0.1,0.9,50,1.096938133239746,441,4,585,476,0.7063914780292943
BENIGN,123,0.5,0.9,50,1.1825566291809082,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.9,50,1.271648645401001,446,4,580,476,0.7030625832223701
BENIGN,123,0.1,0.1,100,1.875227689743042,443,4,583,476,0.7050599201065246
BENIGN,123,0.5,0.1,100,2.1645126342773438,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.1,100,2.194904327392578,444,4,582,476,0.7043941411451398
BENIGN,123,0.1,0.5,100,1.8522975444793701,442,4,584,476,0.7057256990679095
BENIGN,123,0.5,0.5,100,2.001352310180664,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.5,100,2.189915895462036,445,4,581,476,0.703728362183755
BENIGN,123,0.1,0.9,100,1.8682711124420166,441,4,585,476,0.7063914780292943
BENIGN,123,0.5,0.9,100,1.9720749855041504,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.9,100,2.1409246921539307,446,4,580,476,0.7030625832223701
BENIGN,123,0.1,0.1,150,2.5207178592681885,443,4,583,476,0.7050599201065246
BENIGN,123,0.5,0.1,150,2.8957791328430176,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.1,150,3.0377838611602783,444,4,582,476,0.7043941411451398
BENIGN,123,0.1,0.5,150,2.537824869155884,442,4,584,476,0.7057256990679095
BENIGN,123,0.5,0.5,150,2.7228500843048096,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.5,150,2.996009349822998,445,4,581,476,0.703728362183755
BENIGN,123,0.1,0.9,150,2.527841091156006,441,4,585,476,0.7063914780292943
BENIGN,123,0.5,0.9,150,2.709994077682495,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.9,150,2.9346861839294434,446,4,580,476,0.7030625832223701
BENIGN,123,0.1,0.1,200,3.289372205734253,443,4,583,476,0.7050599201065246
BENIGN,123,0.5,0.1,200,3.747614860534668,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.1,200,3.8811326026916504,444,4,582,476,0.7043941411451398
BENIGN,123,0.1,0.5,200,3.285249948501587,442,4,584,476,0.7057256990679095
BENIGN,123,0.5,0.5,200,3.5142414569854736,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.5,200,3.890371561050415,445,4,581,476,0.703728362183755
BENIGN,123,0.1,0.9,200,3.298038959503174,441,4,585,476,0.7063914780292943
BENIGN,123,0.5,0.9,200,3.5088412761688232,444,4,582,476,0.7043941411451398
BENIGN,123,0.7,0.9,200,3.8080530166625977,446,4,580,476,0.7030625832223701
BENIGN,222,0.1,0.1,10,0.5769143104553223,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.1,10,0.7091763019561768,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.1,10,0.7194092273712158,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.5,10,0.5839698314666748,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.5,10,0.6688861846923828,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.5,10,0.7199444770812988,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.9,10,0.5939767360687256,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.9,10,0.6401243209838867,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.9,10,0.6854860782623291,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.1,50,1.1023898124694824,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.1,50,1.2740705013275146,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.1,50,1.3071973323822021,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.5,50,1.0909466743469238,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.5,50,1.2033307552337646,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.5,50,1.2908663749694824,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.9,50,1.096160888671875,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.9,50,1.1850016117095947,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.9,50,1.2302470207214355,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.1,100,1.7626209259033203,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.1,100,2.053973913192749,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.1,100,2.0716965198516846,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.5,100,1.7726662158966064,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.5,100,1.933180809020996,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.5,100,2.0604844093322754,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.9,100,1.7874846458435059,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.9,100,1.892540454864502,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.9,100,1.9746203422546387,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.1,150,2.510465145111084,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.1,150,2.94171404838562,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.1,150,3.044957160949707,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.5,150,2.5580196380615234,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.5,150,2.7414186000823975,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.5,150,3.061415910720825,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.9,150,2.509826898574829,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.9,150,2.8301479816436768,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.9,150,2.832231283187866,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.1,200,3.2100367546081543,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.1,200,3.69464373588562,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.1,200,3.779622793197632,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.5,200,3.203291177749634,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.5,200,3.5254313945770264,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.5,200,3.765717029571533,876,4,240,385,0.4167776298268975
BENIGN,222,0.1,0.9,200,3.2037651538848877,876,4,240,385,0.4167776298268975
BENIGN,222,0.5,0.9,200,3.4688966274261475,877,4,239,385,0.41611185086551267
BENIGN,222,0.7,0.9,200,3.6585824489593506,876,4,240,385,0.4167776298268975
BENIGN,419,0.1,0.1,10,0.600043773651123,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.1,10,0.7362103462219238,946,9,139,417,0.37017310252996005
BENIGN,419,0.7,0.1,10,0.7391226291656494,940,9,145,417,0.374167776298269
BENIGN,419,0.1,0.5,10,0.614753007888794,955,9,130,417,0.3641810918774967
BENIGN,419,0.5,0.5,10,0.661395788192749,949,9,136,417,0.3681757656458056
BENIGN,419,0.7,0.5,10,0.7340247631072998,928,9,157,417,0.3821571238348868
BENIGN,419,0.1,0.9,10,0.6120409965515137,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.9,10,0.6612281799316406,950,9,135,417,0.36750998668442075
BENIGN,419,0.7,0.9,10,0.737438440322876,939,9,146,417,0.3748335552596538
BENIGN,419,0.1,0.1,50,1.2050273418426514,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.1,50,1.3604459762573242,946,9,139,417,0.37017310252996005
BENIGN,419,0.7,0.1,50,1.3942387104034424,940,9,145,417,0.374167776298269
BENIGN,419,0.1,0.5,50,1.1936776638031006,955,9,130,417,0.3641810918774967
BENIGN,419,0.5,0.5,50,1.2745282649993896,949,9,136,417,0.3681757656458056
BENIGN,419,0.7,0.5,50,1.397425889968872,928,9,157,417,0.3821571238348868
BENIGN,419,0.1,0.9,50,1.196291208267212,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.9,50,1.2685699462890625,950,9,135,417,0.36750998668442075
BENIGN,419,0.7,0.9,50,1.4032187461853027,939,9,146,417,0.3748335552596538
BENIGN,419,0.1,0.1,100,1.9720089435577393,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.1,100,2.213139533996582,946,9,139,417,0.37017310252996005
BENIGN,419,0.7,0.1,100,2.267340898513794,940,9,145,417,0.374167776298269
BENIGN,419,0.1,0.5,100,1.9812774658203125,955,9,130,417,0.3641810918774967
BENIGN,419,0.5,0.5,100,2.0893056392669678,949,9,136,417,0.3681757656458056
BENIGN,419,0.7,0.5,100,2.2849645614624023,928,9,157,417,0.3821571238348868
BENIGN,419,0.1,0.9,100,1.9938256740570068,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.9,100,2.0901503562927246,950,9,135,417,0.36750998668442075
BENIGN,419,0.7,0.9,100,2.2791600227355957,939,9,146,417,0.3748335552596538
BENIGN,419,0.1,0.1,150,2.7952041625976562,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.1,150,3.1516599655151367,946,9,139,417,0.37017310252996005
BENIGN,419,0.7,0.1,150,3.2728147506713867,940,9,145,417,0.374167776298269
BENIGN,419,0.1,0.5,150,2.798082113265991,955,9,130,417,0.3641810918774967
BENIGN,419,0.5,0.5,150,2.9916257858276367,949,9,136,417,0.3681757656458056
BENIGN,419,0.7,0.5,150,3.259681463241577,928,9,157,417,0.3821571238348868
BENIGN,419,0.1,0.9,150,2.8184804916381836,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.9,150,2.980966329574585,950,9,135,417,0.36750998668442075
BENIGN,419,0.7,0.9,150,3.3049073219299316,939,9,146,417,0.3748335552596538
BENIGN,419,0.1,0.1,200,3.624591827392578,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.1,200,4.066370010375977,946,9,139,417,0.37017310252996005
BENIGN,419,0.7,0.1,200,4.365301609039307,940,9,145,417,0.374167776298269
BENIGN,419,0.1,0.5,200,3.641690492630005,955,9,130,417,0.3641810918774967
BENIGN,419,0.5,0.5,200,3.859778642654419,949,9,136,417,0.3681757656458056
BENIGN,419,0.7,0.5,200,4.235168218612671,928,9,157,417,0.3821571238348868
BENIGN,419,0.1,0.9,200,3.6680502891540527,952,9,133,417,0.36617842876165113
BENIGN,419,0.5,0.9,200,4.026147127151489,950,9,135,417,0.36750998668442075
BENIGN,419,0.7,0.9,200,4.2565319538116455,939,9,146,417,0.3748335552596538
BENIGN,844,0.1,0.1,10,0.597055196762085,651,3,460,391,0.566577896138482
BENIGN,844,0.5,0.1,10,0.7303798198699951,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.1,10,0.7336511611938477,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.5,10,0.618131160736084,650,3,461,391,0.5672436750998668
BENIGN,844,0.5,0.5,10,0.6874027252197266,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.5,10,0.7355153560638428,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.9,10,0.6095540523529053,650,3,461,391,0.5672436750998668
BENIGN,844,0.5,0.9,10,0.6562473773956299,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.9,10,0.736515998840332,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.1,50,1.2050013542175293,651,3,460,391,0.566577896138482
BENIGN,844,0.5,0.1,50,1.3759489059448242,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.1,50,1.3984060287475586,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.5,50,1.1997325420379639,650,3,461,391,0.5672436750998668
BENIGN,844,0.5,0.5,50,1.3140017986297607,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.5,50,1.4057836532592773,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.9,50,1.2025127410888672,650,3,461,391,0.5672436750998668
BENIGN,844,0.5,0.9,50,1.279782772064209,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.9,50,1.4626643657684326,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.1,100,2.0244667530059814,651,3,460,391,0.566577896138482
BENIGN,844,0.5,0.1,100,2.2638931274414062,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.1,100,2.2769107818603516,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.5,100,1.9828178882598877,650,3,461,391,0.5672436750998668
BENIGN,844,0.5,0.5,100,2.1470677852630615,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.5,100,2.2727723121643066,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.9,100,2.001852512359619,650,3,460,391,0.5672436750998668
BENIGN,844,0.5,0.9,100,2.1268203258514404,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.9,100,2.2677085399627686,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.1,150,2.814657688140869,651,3,460,391,0.566577896138482
BENIGN,844,0.5,0.1,150,3.1888906955718994,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.1,150,3.290239095687866,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.5,150,2.8209707736968994,650,3,461,391,0.5672436750998668
BENIGN,844,0.5,0.5,150,3.0522677898406982,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.5,150,3.2695884704589844,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.9,150,2.8360774517059326,650,3,460,391,0.5672436750998668
BENIGN,844,0.5,0.9,150,3.0092825889587402,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.9,150,3.2872111797332764,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.1,200,3.6490681171417236,651,3,460,391,0.566577896138482
BENIGN,844,0.5,0.1,200,4.098694086074829,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.1,200,4.196156978607178,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.5,200,3.629344940185547,650,3,461,391,0.5672436750998668
BENIGN,844,0.5,0.5,200,3.991187572479248,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.5,200,4.212237119674683,649,3,462,391,0.5679094540612517
BENIGN,844,0.1,0.9,200,3.648503065109253,650,3,460,391,0.5672436750998668
BENIGN,844,0.5,0.9,200,3.8945095539093018,650,3,461,391,0.5672436750998668
BENIGN,844,0.7,0.9,200,4.2797956466674805,649,3,462,391,0.5679094540612517
BENIGN,918,0.1,0.1,10,0.6035768985748291,914,5,124,464,0.3914780292942743
BENIGN,918,0.5,0.1,10,0.7318673133850098,913,5,125,464,0.39214380825565914
BENIGN,918,0.7,0.1,10,0.7351388931274414,910,5,128,464,0.3941411451398136
BENIGN,918,0.1,0.5,10,0.6126110553741455,915,5,123,464,0.39081225033288947
BENIGN,918,0.5,0.5,10,0.7174100875854492,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.5,10,0.7382516860961914,911,5,127,464,0.39347536617842876
BENIGN,918,0.1,0.9,10,0.6141526699066162,916,5,122,464,0.39014647137150466
BENIGN,918,0.5,0.9,10,0.719780445098877,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.9,10,0.7337074279785156,911,5,127,464,0.39347536617842876
BENIGN,918,0.1,0.1,50,1.1967029571533203,914,5,124,464,0.3914780292942743
BENIGN,918,0.5,0.1,50,1.3734135627746582,913,5,125,464,0.39214380825565914
BENIGN,918,0.7,0.1,50,1.4168424606323242,910,5,128,464,0.3941411451398136
BENIGN,918,0.1,0.5,50,1.2083969116210938,915,5,123,464,0.39081225033288947
BENIGN,918,0.5,0.5,50,1.3751018047332764,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.5,50,1.4062914848327637,911,5,127,464,0.39347536617842876
BENIGN,918,0.1,0.9,50,1.2037413120269775,916,5,122,464,0.39014647137150466
BENIGN,918,0.5,0.9,50,1.3385846614837646,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.9,50,1.401672601699829,911,5,127,464,0.39347536617842876
BENIGN,918,0.1,0.1,100,1.9851865768432617,914,5,124,464,0.3914780292942743
BENIGN,918,0.5,0.1,100,2.223388910293579,913,5,125,464,0.39214380825565914
BENIGN,918,0.7,0.1,100,2.274866819381714,910,5,128,464,0.3941411451398136
BENIGN,918,0.1,0.5,100,1.9841279983520508,915,5,123,464,0.39081225033288947
BENIGN,918,0.5,0.5,100,2.2172131538391113,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.5,100,2.292353868484497,911,5,127,464,0.39347536617842876
BENIGN,918,0.1,0.9,100,1.9817638397216797,916,5,122,464,0.39014647137150466
BENIGN,918,0.5,0.9,100,2.187594175338745,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.9,100,2.2800681591033936,911,5,127,464,0.39347536617842876
BENIGN,918,0.1,0.1,150,2.808478832244873,914,5,124,464,0.3914780292942743
BENIGN,918,0.5,0.1,150,3.2117247581481934,913,5,125,464,0.39214380825565914
BENIGN,918,0.7,0.1,150,3.295427083969116,910,5,128,464,0.3941411451398136
BENIGN,918,0.1,0.5,150,2.810617685317993,915,5,123,464,0.39081225033288947
BENIGN,918,0.5,0.5,150,3.135657548904419,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.5,150,3.2764575481414795,911,5,127,464,0.39347536617842876
BENIGN,918,0.1,0.9,150,2.818192481994629,916,5,122,464,0.39014647137150466
BENIGN,918,0.5,0.9,150,3.1376125812530518,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.9,150,3.286346673965454,911,5,127,464,0.39347536617842876
BENIGN,918,0.1,0.1,200,3.6558375358581543,914,5,124,464,0.3914780292942743
BENIGN,918,0.5,0.1,200,4.069593191146851,913,5,125,464,0.39214380825565914
BENIGN,918,0.7,0.1,200,4.200153827667236,910,5,128,464,0.3941411451398136
BENIGN,918,0.1,0.5,200,3.6309940814971924,915,5,123,464,0.39081225033288947
BENIGN,918,0.5,0.5,200,4.011142015457153,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.5,200,4.195171117782593,911,5,127,464,0.39347536617842876
BENIGN,918,0.1,0.9,200,3.6552021503448486,916,5,122,464,0.39014647137150466
BENIGN,918,0.5,0.9,200,4.011908292770386,914,5,124,464,0.3914780292942743
BENIGN,918,0.7,0.9,200,4.209458351135254,911,5,127,464,0.39347536617842876
BENIGN,1344,0.1,0.1,10,0.5830612182617188,384,4,582,536,0.7443408788282291
BENIGN,1344,0.5,0.1,10,0.7186732292175293,384,4,582,536,0.7443408788282291
