filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
DrDoS_UDP,0,0.3,0.5846929550170898,931,175,179169,2954542,0.999702996481577
DrDoS_UDP,0,0.5,0.5990374088287354,931,175,179169,2954542,0.999702996481577
DrDoS_UDP,0,0.7,0.598503589630127,931,175,179169,2954542,0.999702996481577
DrDoS_UDP,0,0.9,0.5892395973205566,931,175,179169,2954542,0.999702996481577
DrDoS_UDP,42,0.1,0.6174585819244385,15523,3,1575681,1543439,0.9950479209275187
DrDoS_UDP,42,0.3,0.6341855525970459,15500,3,1575704,1543439,0.9950552582861908
DrDoS_UDP,42,0.5,0.6424562931060791,15508,3,1575696,1543439,0.9950527061614353
DrDoS_UDP,42,0.7,0.6683690547943115,15525,3,1575679,1543439,0.9950472828963298
DrDoS_UDP,42,0.9,0.6610889434814453,15515,3,1575689,1543439,0.9950504730522742
DrDoS_UDP,123,0.1,0.5949602127075195,284482,99,410693,2439468,0.9092458056627182
DrDoS_UDP,123,0.3,0.6316604614257812,284496,99,410679,2439468,0.9092413394443961
DrDoS_UDP,123,0.5,0.6200282573699951,284463,99,410712,2439468,0.9092518669590126
DrDoS_UDP,123,0.7,0.6289749145507812,284455,99,410720,2439468,0.909254419083768
DrDoS_UDP,123,0.9,0.6499841213226318,284430,99,410745,2439468,0.9092623944736291
DrDoS_UDP,222,0.1,0.568387508392334,164408,16,2300,2967935,0.947551284149423
DrDoS_UDP,222,0.3,0.581566572189331,164402,16,2306,2967935,0.9475531982429897
DrDoS_UDP,222,0.5,0.5813939571380615,164371,16,2337,2967935,0.9475630877264173
DrDoS_UDP,222,0.7,0.5887036323547363,164363,16,2345,2967935,0.9475656398511728
DrDoS_UDP,222,0.9,0.595698356628418,164351,16,2357,2967935,0.9475694680383061
DrDoS_UDP,419,0.1,0.5504336357116699,67122,119,12188,3055328,0.9785870352700451
DrDoS_UDP,419,0.3,0.5670688152313232,67112,119,12198,3055328,0.9785902254259895
DrDoS_UDP,419,0.5,0.5800998210906982,67110,119,12201,3055328,0.9785908634571784
DrDoS_UDP,419,0.7,0.607290506362915,67108,119,12203,3055328,0.9785915014883673
DrDoS_UDP,419,0.9,0.5975832939147949,67108,119,12203,3055328,0.9785915014883673
DrDoS_UDP,844,0.1,0.5704984664916992,40580,11,396294,2697768,0.9870543471776531
DrDoS_UDP,844,0.3,0.5755155086517334,40460,11,396414,2697768,0.9870926290489858
DrDoS_UDP,844,0.5,0.5964465141296387,40462,11,396412,2697768,0.9870919910177969
DrDoS_UDP,844,0.7,0.6008234024047852,40470,11,396404,2697768,0.9870894388930415
DrDoS_UDP,844,0.9,0.6082651615142822,40462,11,396412,2697768,0.9870919910177969
DrDoS_UDP,918,0.1,0.6358389854431152,74763,172525,1463868,1423894,0.9761494371129343
DrDoS_UDP,918,0.3,0.6683168411254883,83669,172525,1455108,1423894,0.973308284228858
DrDoS_UDP,918,0.5,0.6669213771820068,84244,172525,1454560,1423894,0.9731248502620553
DrDoS_UDP,918,0.7,0.6956782341003418,84880,172525,1453934,1423894,0.9729219563439919
DrDoS_UDP,918,0.9,0.6839456558227539,85333,172525,1453482,1423894,0.972777442279711
DrDoS_UDP,1344,0.1,0.6584839820861816,664,5851,1918680,1215290,0.9997881736452923
DrDoS_UDP,1344,0.3,0.6540563106536865,664,5851,1918678,1215290,0.9997881736452923
DrDoS_UDP,1344,0.5,0.6745917797088623,664,5851,1918678,1215290,0.9997881736452923
DrDoS_UDP,1344,0.7,0.6904690265655518,664,5851,1918678,1215290,0.9997881736452923
DrDoS_UDP,1344,0.9,0.6837043762207031,665,5851,1918677,1215290,0.9997878546296979
DrDoS_UDP,65536,0.1,0.617459774017334,2220,101134,1396599,1688061,0.9992917853803448
DrDoS_UDP,65536,0.3,0.6359302997589111,2205,101134,1396604,1688061,0.9992965706142614
DrDoS_UDP,65536,0.5,0.6406850814819336,2202,101134,1396605,1688061,0.9992975276610446
DrDoS_UDP,65536,0.7,0.6609401702880859,2194,101134,1396611,1688061,0.9993000797858002
DrDoS_UDP,65536,0.9,0.6711812019348145,2194,101134,1396610,1688061,0.9993000797858002
DrDoS_UDP,815149,0.1,0.5422439575195312,261,37,95258,3039124,0.9999167369298514
DrDoS_UDP,815149,0.3,0.5546910762786865,259,37,95260,3039124,0.9999173749610403
DrDoS_UDP,815149,0.5,0.5830559730529785,259,37,95260,3039124,0.9999173749610403
DrDoS_UDP,815149,0.7,0.5969305038452148,259,37,95260,3039124,0.9999173749610403
DrDoS_UDP,815149,0.9,0.5965955257415771,259,37,95260,3039124,0.9999173749610403
