filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,222,0.1,0.5,10,0.6242601871490479,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.5,10,0.6948137283325195,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.5,10,0.7534806728363037,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.9,10,0.6204981803894043,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.9,10,0.682680606842041,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.9,10,0.700225830078125,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.1,50,1.2736363410949707,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.1,50,1.491929054260254,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.1,50,1.507631778717041,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.5,50,1.2848403453826904,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.5,50,1.4020116329193115,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.5,50,1.5156192779541016,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.9,50,1.2894847393035889,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.9,50,1.356055498123169,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.9,50,1.4308569431304932,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.1,100,2.0433664321899414,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.1,100,2.289726734161377,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.1,100,2.3475899696350098,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.5,100,2.021899700164795,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.5,100,2.179443359375,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.5,100,2.3252065181732178,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.9,100,2.0068891048431396,891,3,256,455,0.4438202247191011
